MESS_DATUM,RSK,RSKF,SDK,PM,TMK
2002-06-30,0,0,11.4,984.5,16.5
2002-07-01,3.7,6,4.4,978.1,18.7
2002-07-02,0.8,6,0.8,976.3,14.7
2002-07-03,2.8,6,4.5,975.5,17.4
2002-07-04,2.5,6,3.3,983.2,14.4
2002-07-05,0,6,13.3,984.1,17.6
2002-07-06,0,6,2.6,983.4,17.1
2002-07-07,0,6,4.3,986.8,18.3
2002-07-08,0,0,14.4,983.3,22.8
2002-07-09,0.6,6,11.9,978.8,23.4
2002-07-10,3.2,6,5.8,979.2,18.2
2002-07-11,0,6,7,988.2,17.2
2002-07-12,0,0,8.6,987.7,20.7
2002-07-13,10.9,6,0,983.3,16.4
2002-07-14,0.7,6,0.1,986.2,17.9
2002-07-15,0,6,5.3,985.4,19.4
2002-07-16,54.8,6,0,979.7,18.2
2002-07-17,14.9,6,0,978.7,16.3
2002-07-18,2.3,6,0,983.3,14
2002-07-19,0,0,11,985.4,17.2
2002-07-20,0,0,13.6,984.9,18.6
2002-07-21,0,0,12.4,981.3,18.5
2002-07-22,0,6,4,986.5,15.8
2002-07-23,0,6,5.3,983.1,17
2002-07-24,2,6,1.4,980.7,17.6
2002-07-25,0.7,6,1.2,983.8,15.9
2002-07-26,0.7,6,0,986.4,15.3
2002-07-27,0,0,8.5,988.7,19.5
2002-07-28,0,0,14.1,987.8,22.2
2002-07-29,0,0,13.3,985.3,24
2002-07-30,0.7,6,6.4,979.7,22.7
2002-07-31,11.5,6,12.8,976.4,22.6
2002-08-01,3.2,6,2.5,978.6,20
2002-08-02,0,0,12.2,983.4,19
2002-08-03,0,6,8.2,982.3,19.8
2002-08-04,2.1,6,4.4,981.4,19.9
2002-08-05,1.2,6,8,981.9,17.8
2002-08-06,0,6,1.2,980.9,16.4
2002-08-07,0,6,3.8,982.8,16.8
2002-08-08,1.7,6,6.6,981.6,16.1
2002-08-09,5.8,6,4.9,975.8,17.4
2002-08-10,0.1,6,2.1,971.9,17.7
2002-08-11,0,6,0.1,971.5,18
2002-08-12,0.1,6,4.1,976.3,17.9
2002-08-13,0,0,6.2,985.8,17.8
2002-08-14,0,0,4.4,988.4,19.4
2002-08-15,0,0,8.8,986.8,19.5
2002-08-16,0,0,12.4,986.7,20.9
2002-08-17,0.3,6,11,985.1,20.9
2002-08-18,0,0,12.3,983.1,22
2002-08-19,0,0,12.1,984.1,22.9
2002-08-20,9.7,6,8.4,983.2,22.5
2002-08-21,2.5,6,3.2,983.5,17.9
2002-08-22,0,0,7.8,984.5,17.8
2002-08-23,0,0,11.1,984.9,19.7
2002-08-24,0,0,9.6,986.3,20.3
2002-08-25,0,0,9,988.9,19.9
2002-08-26,0,0,10.2,983.9,22.3
2002-08-27,0,6,3.7,981.3,20.2
2002-08-28,0.5,6,3.3,982.1,20
2002-08-29,0.4,6,3.7,984.4,19.9
2002-08-30,0,0,7.1,986.7,20.9
2002-08-31,11.1,6,3,986.6,19.8
2002-09-01,0,0,0,993.1,15.9
2002-09-02,0,0,12.7,994.1,16.6
2002-09-03,0,0,8.8,986.4,15.3
2002-09-04,0,0,7.2,981.9,17.7
2002-09-05,0,6,7.8,982.8,18.4
2002-09-06,0,0,10.6,984.8,17.7
2002-09-07,0,0,8.8,983,18.3
2002-09-08,0,0,10.4,981.1,19.2
2002-09-09,16.7,6,10.2,980.8,19.7
2002-09-10,12.7,6,0,986.6,14
2002-09-11,0,0,0,991.1,14
2002-09-12,0,0,11.9,991.1,15.8
2002-09-13,0,0,11.3,990.6,14.2
2002-09-14,0.1,6,9.8,987.2,14.6
2002-09-15,0,6,7.8,986.6,14.6
2002-09-16,0,0,8.3,986.3,12
2002-09-17,0,0,3.1,984.8,11.8
2002-09-18,0,0,10.8,983.6,13.2
2002-09-19,1,6,8.5,982.8,14.6
2002-09-20,0,0,2.5,984.6,15.4
2002-09-21,0,0,3.1,983.7,13.3
2002-09-22,6.8,8,2.7,976.9,11.3
2002-09-23,0,6,0.4,977.9,9.5
2002-09-24,5.6,6,6.8,983,9.1
2002-09-25,6.4,6,0,983.6,7.6
2002-09-26,2.5,6,0.1,983.2,9.7
2002-09-27,6.9,6,3.1,988.7,9.7
2002-09-28,0,0,10.8,995.7,8.3
2002-09-29,0.1,6,6.8,996.9,10.7
2002-09-30,0.1,6,8.7,995.3,10
2002-10-01,0,0,8.9,992.5,10.1
2002-10-02,0,0,7.6,991.2,10.8
2002-10-03,4.1,6,0.5,990.1,12.7
2002-10-04,4.1,6,2.9,991.2,12.7
2002-10-05,6.7,6,3.2,989.2,10.5
2002-10-06,2.8,6,1.3,978.9,11.1
2002-10-07,1.4,6,1.2,984.7,8.4
2002-10-08,0,0,4.5,982.5,7.1
2002-10-09,0,0,10.5,980.1,7.3
2002-10-10,0,0,9.4,978.3,8.1
2002-10-11,0,0,0,980.2,7.7
2002-10-12,0.7,6,0,980.3,5.6
2002-10-13,1.9,6,0,980.8,5.2
2002-10-14,0,0,5.5,978.5,10.8
2002-10-15,2.5,6,0.3,979.5,10.8
2002-10-16,5.4,6,0.4,972.8,13.2
2002-10-17,5.3,6,0.3,969.5,11.3
2002-10-18,2.2,6,2.4,976.4,7.4
2002-10-19,0.2,6,3.1,983.9,6.3
2002-10-20,0,6,2.4,986.3,4.7
2002-10-21,9.7,6,0,973.3,7.9
2002-10-22,4.1,6,3.6,965.8,13
2002-10-23,0.7,6,2.7,968.7,11.4
2002-10-24,0.7,6,2.5,980.6,7.3
2002-10-25,11.6,6,0,973.6,10.3
2002-10-26,0.7,6,4.2,980.6,10.8
2002-10-27,11.6,6,0.3,979.4,10.5
2002-10-28,0,0,3,994.1,8.5
2002-10-29,1.4,6,0.5,990.1,7
2002-10-30,3.4,6,0,982.5,9.3
2002-10-31,0.7,6,0,985.8,8.7
2002-11-01,7.4,6,0,987.2,8.5
2002-11-02,6.3,6,1.9,981.3,11.3
2002-11-03,9.3,6,0.2,976.1,9.9
2002-11-04,2.6,6,0.2,980.9,8.3
2002-11-05,0,0,0,991.4,3.4
2002-11-06,0,0,2.8,990,1.4
2002-11-07,2.9,6,0,978.3,2.5
2002-11-08,3.7,6,0.3,981.2,4.8
2002-11-09,1.8,6,2.9,967.8,6.9
2002-11-10,20.4,6,2.7,977.5,5.3
2002-11-11,11.8,6,1.3,972.1,9.2
2002-11-12,0,0,7.4,979.7,8.7
2002-11-13,0.2,6,1.5,970.5,6.8
2002-11-14,4.5,6,1.3,962.9,5.6
2002-11-15,1.8,6,0,963.8,7.5
2002-11-16,0.2,6,0.1,964.1,9
2002-11-17,0,0,2.8,978.1,8.6
2002-11-18,1.1,6,0,982,4
2002-11-19,4.7,6,0,978.3,6.6
2002-11-20,0,0,0.6,980.5,5.3
2002-11-21,0,0,2.9,969.7,5.6
2002-11-22,3,6,0,969.2,5.4
2002-11-23,0.1,6,7.5,977.1,7
2002-11-24,0,6,0.5,977.4,6.8
2002-11-25,1.4,6,0.6,973.4,5.8
2002-11-26,0,0,0,981.1,7.7
2002-11-27,0,0,0.3,984.9,7.8
2002-11-28,2.3,6,0,982.1,7.7
2002-11-29,7,6,0,981.5,7.5
2002-11-30,0.8,6,0,985.7,7.1
2002-12-01,3.8,6,1,981.8,5.5
2002-12-02,0.1,6,1,972.8,5.2
2002-12-03,0.1,6,0,978.3,3.9
2002-12-04,1.9,6,0,982.8,4.5
2002-12-05,0.4,6,0,984.7,4.8
2002-12-06,0,0,0,990.2,1.2
2002-12-07,0,0,0,989.8,-0.4
2002-12-08,0,0,7,991.9,-1.6
2002-12-09,0,0,6.7,992.7,-5.4
2002-12-10,0,0,7.1,992.4,-6.4
2002-12-11,0,0,6.8,992.3,-6.8
2002-12-12,0,0,0,990.9,-5.9
2002-12-13,0,0,0,992.5,-3.6
2002-12-14,0,0,0,989.4,-0.3
2002-12-15,2.8,8,0,985,-1
2002-12-16,0.1,6,0,982,3.7
2002-12-17,0,8,0,985.5,3.1
2002-12-18,0,7,0,995.7,-0.3
2002-12-19,0,0,4.9,997.4,-0.9
2002-12-20,0.9,6,0.4,988.9,0
2002-12-21,2.1,6,0,985,4.8
2002-12-22,15.4,6,0,979.5,4.8
2002-12-23,1.3,6,0,981.6,6.5
2002-12-24,0.1,6,0,982.8,5
2002-12-25,0,6,0,985.7,3.4
2002-12-26,2.6,6,0,980.4,3
2002-12-27,0.4,6,0,970.6,5.1
2002-12-28,0.8,6,0,968.7,3.4
2002-12-29,12,6,1.4,974,6.6
2002-12-30,1,6,0.1,968.3,10.7
2002-12-31,5.4,8,0,975.9,2.1
2003-01-01,12.3,6,0.1,975.5,1.8
2003-01-02,22.2,6,0.3,959.5,10
2003-01-03,1.1,6,0.4,965.3,7.7
2003-01-04,0.2,8,0,969.7,2.9
2003-01-05,0,0,1,977.8,-3.1
2003-01-06,0.9,7,0,978.3,-3.8
2003-01-07,0.1,7,2.6,983.2,-7.4
2003-01-08,0,0,7.4,982.5,-10.6
2003-01-09,0,0,7.2,982.9,-9.2
2003-01-10,0,0,4.6,988.7,-8.5
2003-01-11,0,0,7.7,998.2,-5.4
2003-01-12,0,7,0,1000,-8.6
2003-01-13,3.2,8,0,994.8,-3.8
2003-01-14,0,6,0.2,997.9,1.8
2003-01-15,0,6,0,995.2,2.5
2003-01-16,0.1,6,0.4,994.9,3
2003-01-17,0,0,7.4,991.7,0.4
2003-01-18,0,6,1.5,986.7,0.3
2003-01-19,0,6,6.6,979.5,2.2
2003-01-20,0,6,0.3,975.8,4.2
2003-01-21,0,6,0.4,965.6,2
2003-01-22,0.4,6,4.2,967.2,3.3
2003-01-23,4,6,0.6,981.2,4.8
2003-01-24,0,0,0.3,1000.6,2.3
2003-01-25,0.2,8,1.9,1000.5,-0.5
2003-01-26,1,6,0,996.5,1.4
2003-01-27,0.1,6,0,991.8,4.9
2003-01-28,8.4,8,1.1,979.6,5.6
2003-01-29,3.1,8,0.5,966.4,1.3
2003-01-30,0,7,0.5,966.6,-0.1
2003-01-31,0.1,7,2.1,978.5,-3.4
2003-02-01,0.2,7,0.1,987.9,-4.6
2003-02-02,3.1,8,0,978.9,-1.7
2003-02-03,1.9,8,0,963.6,2.4
2003-02-04,1.2,7,1.5,961.6,-0.5
2003-02-05,2.8,7,0.1,969,-0.2
2003-02-06,0.1,7,0.5,983.6,-0.9
2003-02-07,0.6,8,0.9,990.2,-1.2
2003-02-08,0.2,6,0,990.7,1.5
2003-02-09,0,0,2.5,989.9,-0.5
2003-02-10,0,0,8.6,992,-3.2
2003-02-11,0,7,0,995.8,-4.2
2003-02-12,0,7,6.3,996.1,-2.9
2003-02-13,0,0,9.2,993.5,-3.6
2003-02-14,0,0,9.4,994,-3
2003-02-15,0.5,7,3.3,998,-3.6
2003-02-16,0,0,7.7,1000.1,-2.9
2003-02-17,0,0,9.3,1000.8,-3.8
2003-02-18,0,0,9.5,995.2,-4.1
2003-02-19,0,0,9.5,988.8,-3.2
2003-02-20,0,0,9.5,984.4,-1.7
2003-02-21,0,0,9.5,990,-0.3
2003-02-22,0,0,9.2,995,0.3
2003-02-23,0,0,9.5,998.5,0
2003-02-24,0,0,9.4,997.2,-0.1
2003-02-25,0,0,9.8,990.6,2.1
2003-02-26,0,0,8.8,984.7,2.3
2003-02-27,0,0,9.2,984.6,3.1
2003-02-28,0.1,6,5.8,990.8,5.3
2003-03-01,3,6,0,987.9,6
2003-03-02,1.8,6,1.7,980.3,6.5
2003-03-03,0,6,0,985.2,5
2003-03-04,0,0,5.6,990.5,4.6
2003-03-05,0,6,2.6,987.5,5.9
2003-03-06,3.9,6,0,982.8,4.3
2003-03-07,0,0,4.8,989.7,5.3
2003-03-08,0,6,5,989.3,5.8
2003-03-09,0,6,2.7,989.6,9
2003-03-10,0,6,10.2,991.8,11
2003-03-11,1.9,6,2.6,986.4,13.6
2003-03-12,0.5,6,1.7,988,9.3
2003-03-13,0,0,8.7,999.2,4.8
2003-03-14,0,0,1.7,1000.3,1.3
2003-03-15,0,0,1.4,1005.7,2.5
2003-03-16,0,0,10.7,1007.8,3.7
2003-03-17,0,0,6.1,999.6,4.1
2003-03-18,0,0,11,998.5,4.7
2003-03-19,0,0,6.5,994.2,6.5
2003-03-20,0,0,7.1,992.2,4.1
2003-03-21,0,0,4.3,992.8,3.5
2003-03-22,0,0,11.1,994.1,3.9
2003-03-23,0,0,11.9,995.2,6.4
2003-03-24,0,0,11.4,994.2,8.3
2003-03-25,7.4,6,1.8,990.2,9.6
2003-03-26,5.7,6,7.1,987.2,10.5
2003-03-27,0,0,7.1,985,10.7
2003-03-28,1.1,6,10.2,982.5,11.7
2003-03-29,0.1,6,4.6,981.2,13.2
2003-03-30,2.6,6,5.4,981.7,13.4
2003-03-31,0,0,11.7,988.8,9.3
2003-04-01,11.2,6,11.1,983.4,9.7
2003-04-02,3.8,8,3.9,971.9,5.6
2003-04-03,0.1,8,2,983.8,4.7
2003-04-04,0,6,5.3,992.6,6
2003-04-05,0,6,3.7,987.9,7.6
2003-04-06,0,0,7.4,988.7,2.7
2003-04-07,0,0,4.5,990.5,-0.3
2003-04-08,0,0,9,988.9,0.3
2003-04-09,0,0,12.6,980.6,1.3
2003-04-10,0,8,7.4,971.7,2.6
2003-04-11,0,7,2.4,979.1,3.2
2003-04-12,0,6,3.8,983.7,6.3
2003-04-13,0,0,8.3,989.5,11.4
2003-04-14,0,0,12.4,987.8,13.2
2003-04-15,0,0,12.8,990,15.8
2003-04-16,0,0,12.8,991.9,15.8
2003-04-17,0,0,12.9,994.8,14
2003-04-18,0,6,12.3,992.4,9.6
2003-04-19,0.1,6,1,983,5.7
2003-04-20,0,0,10.4,978.5,11.2
2003-04-21,0,0,12.1,979.4,15.6
2003-04-22,0,6,9.9,981.2,14.1
2003-04-23,0,0,10.6,981.5,14.4
2003-04-24,0,0,11.8,985.1,13.6
2003-04-25,0,6,10.3,984.1,15.5
2003-04-26,1.3,6,2.2,977.9,14.8
2003-04-27,0.5,6,2.5,980.1,12
2003-04-28,0.4,6,4.1,977.1,15.5
2003-04-29,0,6,3.8,980.1,16
2003-04-30,0.9,6,0.2,979.4,13.3
2003-05-01,0,0,9,987.3,13.7
2003-05-02,0,6,5.4,983.3,13.8
2003-05-03,0,6,7.5,988.1,13.6
2003-05-04,0,0,13.8,988.3,15.6
2003-05-05,0,0,10.2,981.1,21
2003-05-06,0,0,7.5,984.1,19.9
2003-05-07,0,0,11.9,989.4,16.9
2003-05-08,12,6,9.7,985.1,18.5
2003-05-09,1.4,6,4.3,984.7,16.6
2003-05-10,0,6,2.3,987.5,14.6
2003-05-11,0.2,6,7.1,987.4,15.8
2003-05-12,4.2,6,4.2,984.4,16.5
2003-05-13,2.9,6,2.5,982.9,11.2
2003-05-14,6.3,8,6.7,987.6,8.2
2003-05-15,2.7,8,4.4,990,8.6
2003-05-16,0,0,8.2,985.3,10.5
2003-05-17,2.4,6,1.8,981.7,11.5
2003-05-18,9.8,6,4.1,983,14
2003-05-19,8.6,6,0.4,980.4,13.9
2003-05-20,5.9,6,6,984.8,12.2
2003-05-21,1.7,6,3.5,990.3,10.6
2003-05-22,0,6,0.2,991.9,11.9
2003-05-23,0,0,6.5,984.4,17.4
2003-05-24,0,0,11.4,976.1,20.4
2003-05-25,5.9,6,1.6,981.8,15.9
2003-05-26,1.5,6,0.2,988.5,14.3
2003-05-27,0,0,3.7,990.3,17
2003-05-28,0,0,5.7,988.8,17.7
2003-05-29,0,0,11.6,984.8,20.8
2003-05-30,4.1,6,13.7,982.5,21.6
2003-05-31,13.5,6,1.7,980.9,18.8
2003-06-01,0,0,9.8,980.9,20.2
2003-06-02,0,0,12.7,979.9,21.9
2003-06-03,0,0,8.7,981.8,22.4
2003-06-04,0,0,13.3,983.1,24
2003-06-05,0.3,6,11.6,985.9,23.7
2003-06-06,0,0,10.5,988,22.4
2003-06-07,0,0,13.7,986.4,23.1
2003-06-08,0,6,6.1,982.3,23.4
2003-06-09,0,0,10.7,987.7,20
2003-06-10,1.3,6,12.3,984.9,23.1
2003-06-11,0,0,8.2,987.4,23.2
2003-06-12,0.4,6,11.7,986.5,24.1
2003-06-13,0,0,6.7,988.4,22.7
2003-06-14,5.2,6,6.5,987.5,20.5
2003-06-15,0,0,11.4,985.9,21
2003-06-16,0,0,13.8,983.2,20.6
2003-06-17,0.6,6,13.5,980.8,21.6
2003-06-18,10.2,6,3.4,985.2,18
2003-06-19,1.3,6,2,989.4,18.7
2003-06-20,0,6,9.2,985.7,19.5
2003-06-21,0,0,13.5,986.7,16.3
2003-06-22,0,0,13.8,982.1,19.9
2003-06-23,0,6,10.6,978.2,24.6
2003-06-24,0,0,14.3,985.1,22.6
2003-06-25,0,0,14.2,987.4,20.6
2003-06-26,0,0,13.1,984.1,20.4
2003-06-27,0.1,6,9.8,982.6,20.6
2003-06-28,0,6,6.4,981.7,21.4
2003-06-29,0,6,8.5,977.4,22.2
2003-06-30,2.7,6,6.8,973.1,23.3
2003-07-01,1.4,6,0.6,972.8,17.1
2003-07-02,1.3,6,5.3,974.1,17.1
2003-07-03,7.6,6,5.9,977.6,16
2003-07-04,1.6,6,2.2,981.5,15
2003-07-05,0,6,0.6,983.6,16.3
2003-07-06,0,0,7.4,987.4,18
2003-07-07,0,0,9.7,990.1,18.6
2003-07-08,0,0,11.6,988.6,19.9
2003-07-09,0,0,6.7,986.2,20.5
2003-07-10,0,0,13.1,986.5,20.7
2003-07-11,0,6,13.1,986.2,22.4
2003-07-12,0,0,11.2,987.2,21.2
2003-07-13,0,0,14.4,987.4,20.2
2003-07-14,0,0,14.5,984.5,21.2
2003-07-15,0,0,14.5,980.8,24
2003-07-16,5.7,6,10.2,978.6,24
2003-07-17,0.1,6,5,986,20.5
2003-07-18,0,0,8.5,991,20.4
2003-07-19,0,0,14.3,989,23.2
2003-07-20,1.9,6,14.1,983.5,26.6
2003-07-21,0.2,6,7.6,984.4,22.7
2003-07-22,0,6,10.9,986,23.7
2003-07-23,0,0,10.2,985.4,23.1
2003-07-24,4,6,4.6,982.7,20.1
2003-07-25,0,6,9.9,982.6,20.4
2003-07-26,0.5,6,1.9,981.1,21.2
2003-07-27,17.5,6,5.1,980.5,21.6
2003-07-28,0.2,6,6.5,988.6,19.1
2003-07-29,0,0,11.5,991.3,19.5
2003-07-30,0.6,6,9.2,986.8,19.5
2003-07-31,0,6,4.9,984.5,20.6
2003-08-01,0,0,13.6,986.8,23.9
2003-08-02,0,0,12.6,987.6,25.5
2003-08-03,0,0,13.1,988.4,27.5
2003-08-04,0,0,13.2,989.8,28.8
2003-08-05,0,0,12.9,990.1,28.7
2003-08-06,0,0,13,989.8,27.9
2003-08-07,0,6,12.4,988.7,27.8
2003-08-08,0,6,10.3,986.8,28.1
2003-08-09,0,0,11.8,986,28.5
2003-08-10,0,0,12.9,983.9,28
2003-08-11,0,0,12.9,986.9,27.4
2003-08-12,0,0,12.4,988.8,27.9
2003-08-13,0,6,13.3,985.6,29.2
2003-08-14,0.1,6,4.7,982.7,24.6
2003-08-15,0,0,13.5,983.7,21
2003-08-16,0,0,12.4,984.8,20.8
2003-08-17,2,6,6.3,983.5,23.5
2003-08-18,0.1,6,8.7,984.1,22.9
2003-08-19,0,6,2.9,987.8,20.9
2003-08-20,0,0,9.1,986.4,21.8
2003-08-21,0,0,10.8,984.5,21.9
2003-08-22,0,0,12.4,985.5,22.3
2003-08-23,0,0,12,986.8,21.2
2003-08-24,0,0,12.3,985.7,21
2003-08-25,0,0,12.8,983.5,19.1
2003-08-26,0,0,13,980.9,20.8
2003-08-27,0,0,7.4,980.2,17.5
2003-08-28,7.6,6,7.7,976.3,18
2003-08-29,1.7,6,5.2,970.8,18.9
2003-08-30,3.7,6,3,979.8,14.4
2003-08-31,0,6,6.1,984.9,14.5
2003-09-01,0.3,6,5.1,986.2,13.1
2003-09-02,0,0,4.5,991.6,12.7
2003-09-03,0,0,12.2,996.7,13.6
2003-09-04,0,0,12.4,996.6,15
2003-09-05,0,0,11.7,990.4,17.2
2003-09-06,0,6,0.8,986.6,17.1
2003-09-07,9.3,6,2.1,983.7,16.1
2003-09-08,0.3,6,3.5,977,15
2003-09-09,0,6,6,978,14.9
2003-09-10,3.3,6,0.9,982.2,14.3
2003-09-11,2,6,1.3,983.1,13
2003-09-12,0,6,1.4,992.6,14.6
2003-09-13,0,6,6.1,997.1,14.4
2003-09-14,0,0,8.9,998.2,14.4
2003-09-15,0,0,11.5,994.8,15.9
2003-09-16,0,0,9.6,992.1,15.8
2003-09-17,0,0,11.6,991.4,16.9
2003-09-18,0,0,11.3,988.9,18.2
2003-09-19,0,0,11.5,988.8,19.6
2003-09-20,0,0,11.5,990.5,19.8
2003-09-21,0,0,11.5,988.8,20.3
2003-09-22,0,6,11.2,980.6,19.4
2003-09-23,0.2,6,3.3,981.7,15
2003-09-24,0,0,11,996.9,11.4
2003-09-25,0,0,11.4,996.7,12.2
2003-09-26,0,0,10.4,988.5,14
2003-09-27,0.1,6,10.6,986,15.2
2003-09-28,2.3,6,0.3,980,13.6
2003-09-29,0,6,2.9,981.3,11.6
2003-09-30,0,0,7.8,984.3,9.8
2003-10-01,0,6,2.4,979.5,11.8
2003-10-02,0,6,5.6,980.1,16.7
2003-10-03,1.6,6,3,976.9,15.4
2003-10-04,1.8,6,1.7,973.4,13
2003-10-05,1.7,6,0.3,974.6,8.9
2003-10-06,5.7,6,2.3,980.1,7.2
2003-10-07,15.5,8,0,970.7,6.9
2003-10-08,7.1,6,0.1,977.6,7.5
2003-10-09,0.5,6,1.5,982.7,10.4
2003-10-10,0,6,0.6,986.3,12.7
2003-10-11,0,6,0,990,12.3
2003-10-12,0,0,8.1,993.3,9.1
2003-10-13,0,0,9.8,992.8,7.7
2003-10-14,0,0,10.1,995.5,6.8
2003-10-15,0,0,10.4,998.1,6
2003-10-16,0,0,10.4,997.3,5.8
2003-10-17,0,0,10.2,993.2,5.6
2003-10-18,0,0,9.8,984,4.8
2003-10-19,0,0,8.8,976.5,4.5
2003-10-20,10,6,0,969,3.9
2003-10-21,2.4,8,0,974.8,2.9
2003-10-22,0,0,0.6,980.7,3.3
2003-10-23,0,0,0.7,979,1.9
2003-10-24,0,7,8.5,985,0.3
2003-10-25,0,6,3.2,986.5,3
2003-10-26,0.2,6,1.6,981.6,5.3
2003-10-27,0,6,2.9,986.8,3.7
2003-10-28,0,6,7.4,985.1,3
2003-10-29,3.9,6,1.2,969.9,5.5
2003-10-30,1.6,6,0,961.7,4.7
2003-10-31,2.7,6,0.1,955.6,6.7
2003-11-01,1.3,6,0.6,963.6,8
2003-11-02,0.9,6,3.9,975.7,8.2
2003-11-03,0.4,6,1.4,981.5,10.7
2003-11-04,0,0,5.8,996.7,9.2
2003-11-05,0,0,5,1000.3,5.9
2003-11-06,0,0,8.6,998.9,6.3
2003-11-07,0,0,4.3,997.2,5.3
2003-11-08,0,0,6.4,989.7,6.6
2003-11-09,0,0,7.8,992.3,5.9
2003-11-10,0,0,4.1,992.3,2.8
2003-11-11,0,0,0,991.5,2
2003-11-12,0,0,5.7,989.4,-0.5
2003-11-13,0.8,6,0,993,1.6
2003-11-14,0.1,6,0,989.8,4.3
2003-11-15,0,0,3.4,985,6.6
2003-11-16,9.4,6,0,981.1,5
2003-11-17,0.2,6,0.1,989.6,5.6
2003-11-18,0,6,0,992,6.5
2003-11-19,0,6,0,991.2,9.4
2003-11-20,0,0,0.4,986.7,7.2
2003-11-21,0,0,3.2,982.3,4.4
2003-11-22,0,6,0,979.5,4.6
2003-11-23,0,0,1.5,977.1,5.5
2003-11-24,0.2,6,2,976.5,6.6
2003-11-25,0.3,6,1.8,978.4,7.2
2003-11-26,0,0,2,973.3,6.3
2003-11-27,3.2,6,0,966.6,5.9
2003-11-28,10.7,6,0,973.9,6.1
2003-11-29,0.1,6,0,981,5.3
2003-11-30,0.1,6,0,978.8,4.3
2003-12-01,0,0,0.8,976.9,4.7
2003-12-02,0,0,4.8,981.9,5.4
2003-12-03,0,0,0,988.6,3.2
2003-12-04,0,0,0,990.9,4.8
2003-12-05,0.1,6,0,994.5,3.7
2003-12-06,0.1,6,0.8,990.2,2.3
2003-12-07,0,0,7.8,996.9,-0.8
2003-12-08,0,0,7.8,994.8,-2.9
2003-12-09,0,0,7.6,987.7,-1.3
2003-12-10,0,0,7.2,982.7,-0.3
2003-12-11,0.8,6,6.2,984.7,0
2003-12-12,0,6,0.5,989.3,3.9
2003-12-13,17.9,6,0,983,7.9
2003-12-14,4.8,6,1.6,974.5,7
2003-12-15,0.7,7,1.7,981.8,1.8
2003-12-16,0.1,6,0.7,992,2.3
2003-12-17,0,0,2.1,994.9,2.5
2003-12-18,0,0,0,992.5,-1
2003-12-19,1.5,6,0,989,-0.2
2003-12-20,2.1,6,0,984.7,5.9
2003-12-21,2.3,6,2.1,970.6,6.2
2003-12-22,1.7,7,2.1,981.6,0.4
2003-12-23,0,0,1.6,994.4,-3.2
2003-12-24,0,0,7.4,999.1,-3.5
2003-12-25,0,0,0,994.7,-1.7
2003-12-26,0,0,2,984.5,2
2003-12-27,0.6,6,0,974.2,3.4
2003-12-28,0.1,6,0.9,966.7,4.9
2003-12-29,0,0,2.7,978.3,1.3
2003-12-30,0,0,3.2,981.2,-0.6
2003-12-31,0,0,1.2,988.3,0.9
2004-01-01,0,0,1.6,982.8,-0.2
2004-01-02,0,0,2.8,983,-2.7
2004-01-03,0,7,2.2,989.3,-4.5
2004-01-04,0.7,7,0,984.3,-3.9
2004-01-05,0.2,8,0,987.3,0.5
